location,DAPI_2nd,DAPI_3rd,GABA,GAD,gephyrin,NR1,PSD,Synapsin,VGluT1,VGAT,total
on_synapse,0.103927327,1.695977051,0.020551875,0.042879585,0.053047948,0.107301414,0.264029096,0.065161191,0.126550441,0.034710744,2.514136671
on_synapse,0.148908317,3.135690109,0.025079875,0.107132558,0.102647436,0.120365943,0.584151052,0.252868657,0.095435952,0.047568093,4.619847992
on_synapse,0.150044775,3.104499161,0.036442562,0.075681685,0.0685404,0.558335041,0.190071261,0.007175436,0.053793001,0.051305694,4.295889018
on_synapse,0.510535483,10.71503161,0.094299494,0.1883827,0.275059005,0.431911148,2.156620677,0.984283101,0.493274215,0.148986104,15.99838353
on_synapse,0.172551966,2.899959399,0.192858335,0.146246462,0.123718401,0.089751763,0.042610553,0.146819434,0.059166041,0.084037217,3.95771957
on_synapse,0.127884783,1.9688451,0.025085566,0.050531612,0.062916923,0.193270041,0.442034925,0.057970767,0.038007802,0.040309177,3.006856696
on_synapse,0.131676615,2.497878231,0.032391755,0.053896402,0.053599007,0.167064933,0.479237972,0.264285416,0.044332791,0.040983179,3.7653463
on_synapse,0.500106247,9.515758638,0.0859876,0.213881869,0.254270731,0.618159431,2.112186857,1.050004174,0.409711313,0.159838429,14.91990529
on_synapse,0.231987417,4.481924808,0.038288596,0.090559995,0.169732638,0.237658326,1.200747141,1.01754396,0.240445401,0.082401779,7.791290061
on_synapse,0.096348534,1.756367203,0.020194431,0.048651428,0.044754457,0.207713878,0.399646351,0.224100509,0.193006322,0.03480333,3.025586443
on_synapse,0.11011505,2.142950922,0.139518779,0.148540248,0.06775114,0.067929483,0.037787719,0.100015937,0.036120028,0.051244982,2.901974288
on_synapse,0.170544665,3.152167809,0.041565163,0.078624335,0.073391693,0.292546046,0.094593569,0.137333136,0.061647656,0.062694943,4.165109017
on_synapse,0.120489265,2.417586838,0.02020202,0.050237537,0.05707526,0.183212668,0.040185856,0.258281538,0.146149701,0.039142363,3.332563046
on_synapse,0.197146142,3.916797578,0.05163392,0.140421875,0.0851566,0.649192906,0.533055954,0.143842634,0.089990817,0.063615114,5.870853539
on_synapse,0.125002134,2.473607933,0.079007581,0.044701096,0.061287651,0.140655949,0.375811078,0.114887132,0.061691056,0.04084207,3.517493682
on_synapse,0.121037573,2.226426549,0.026387086,0.057035418,0.060714204,0.173844,0.522406636,0.104419477,0.05380059,0.036863754,3.382935288
on_synapse,0.267475658,5.351068916,0.071230714,0.112568206,0.147331694,0.151577761,0.653412411,1.355485736,0.225049139,0.10283147,8.438031707
on_synapse,0.139046361,2.437132406,0.06129856,0.070077181,0.067153503,0.075066973,0.201077264,0.622432059,0.11019094,0.049423613,3.832898861
on_synapse,0.092295988,1.701035524,0.017136049,0.036785966,0.043494676,0.056821028,0.333817135,0.389294902,0.033222913,0.036347699,2.74025188
on_synapse,0.071255379,1.108779379,0.022581184,0.017026008,0.077002178,0.036245247,0.022782293,0.04642784,0.021901965,0.02209928,1.446100752
on_synapse,0.143250689,2.757661134,0.023662622,0.052421283,0.061433266,0.142368463,0.597204198,0.395419256,0.043515546,0.04473169,4.261668147
on_synapse,0.180994771,3.271920937,0.135027966,0.111071269,0.096274541,0.330855512,0.423925582,0.275057108,0.138826279,0.069726187,5.033680152
on_synapse,0.419643467,8.607711222,0.101436984,0.245569899,0.200331641,0.522939766,1.510131366,1.414209715,0.216849183,0.136120787,13.37494403
on_synapse,0.250404116,4.880742056,0.045644271,0.156007862,0.137352109,1.05751163,1.22249353,0.617707883,0.225377365,0.083587566,8.676828389
on_synapse,0.153869651,3.092341522,0.031397749,0.102897874,0.140273888,0.941691521,0.670009638,0.615719555,0.140167642,0.052316933,5.940685973
on_synapse,0.114691619,1.781825012,0.069477836,0.063247046,0.45368315,0.059248002,0.038101906,0.13301687,0.055614371,0.066457209,2.835363022
on_synapse,0.108790763,1.967575833,0.020188739,0.052074084,0.060638314,0.170956371,0.221954709,0.090910988,0.064121683,0.039096829,2.796308312
on_synapse,0.132231405,2.41066184,0.027567182,0.057602699,0.062878978,0.259611517,0.252612526,0.11030857,0.04409421,0.043063998,3.400632926
on_synapse,0.082463203,1.720993272,0.025706919,0.03326489,0.041292432,0.046165306,0.180563145,0.001786507,0.02806545,0.027072946,2.187374069
on_synapse,0.195290622,3.78819563,0.049305982,0.132555836,0.097289575,1.255511539,0.488883956,0.033987508,0.066115702,0.141486237,6.24862259
on_synapse,0.173515774,3.545044737,0.041819396,0.109811488,0.081028163,0.903139206,0.57617687,0.074180953,0.097741123,0.062019519,5.664477229
on_synapse,0.037825665,0.722863496,0.002379164,0.011890126,0.018308555,0.021236027,0.009556497,0.061327019,0.020995075,0.00884123,0.915222852
on_synapse,0.090812331,1.591451707,0.019718219,0.048268181,0.047643983,0.048886688,0.007793942,0.062287033,0.037546767,0.031179564,1.985588416
on_synapse,0.186826947,4.156806609,0.18274025,0.07389257,0.087879167,0.100746382,0.35975457,0.174982355,0.119138416,0.079337705,5.522104972
on_synapse,0.170895658,3.48119626,0.447235313,0.288967815,0.191222898,0.090400625,0.052389029,0.300051605,0.065954435,0.147388612,5.235702252
on_synapse,0.166182486,3.005530512,0.037983137,0.075955839,0.090230821,0.472021872,0.463759496,0.382302362,0.131202521,0.055227899,4.880396945
on_synapse,0.081842087,1.639188656,0.137928876,0.071020119,0.1768208,0.185536811,0.033160303,0.052865241,0.038210808,0.103658675,2.520232376
on_synapse,0.442389712,8.4186512,0.083542032,0.166894338,0.223884222,0.334570347,2.063793457,1.340034454,0.475305269,0.139957046,13.68902208
on_synapse,0.14020369,2.557743096,0.027223778,0.076340034,0.068815503,0.647238728,0.228005069,0.021080451,0.050188208,0.044490738,3.861329296
on_synapse,0.123534367,2.422421055,0.025379642,0.064307614,0.061543307,0.325662713,0.407908916,0.230778863,0.142006086,0.056303076,3.859845639
on_synapse,0.083096176,1.852740402,0.016405604,0.033073029,0.032293256,0.08097504,0.270619417,0.030471886,0.126719866,0.028373517,2.554768193
on_synapse,0.34270959,7.141467265,0.057560959,0.169740227,0.166239783,0.246990946,2.863279679,1.271101321,0.210349172,0.112792083,12.58223103
on_synapse,0.526320682,9.766371453,0.089237605,0.243310263,0.272366793,0.45363477,1.729917507,2.3461645,0.405451965,0.166420023,15.99919556
on_synapse,0.082079434,1.583411311,0.021429547,0.028140154,0.044795437,0.037937982,0.302201011,0.001490677,0.053715593,0.04021754,2.195418687
on_synapse,0.050789639,1.149291563,0.015612549,0.025787552,0.019962965,0.225500687,0.43989861,0.061731136,0.016540309,0.016473905,2.021588917
on_synapse,0.224218139,4.111526611,0.265711207,0.251096616,0.34760452,0.132142234,0.071498228,0.288131123,0.095126699,0.11429661,5.901351987
on_synapse,0.154084041,2.626547215,0.034418186,0.055669391,0.07199531,0.090319043,0.647591619,0.013170776,0.072469625,0.047653469,3.813918676
on_synapse,0.149657734,3.003998316,0.03869793,0.050654618,0.078761096,0.151849069,0.326601066,0.373441717,0.158372638,0.050054609,4.382088794
on_synapse,0.148485228,2.80550433,0.027942839,0.080576615,0.064076148,0.186259667,1.020448664,0.050560071,0.050628372,0.055750973,4.490232908
on_synapse,0.155897821,2.691418315,0.02892562,0.082263279,0.086454325,0.260085832,0.373779113,0.280242318,0.079937239,0.076700514,4.115704377
on_synapse,0.173783287,3.474973249,0.074666651,0.065299881,0.095841966,0.083997374,0.304147789,0.07862813,0.114742466,0.068680797,4.53476159
on_synapse,0.070590547,1.371043423,0.020276804,0.037890962,0.03225784,0.178995534,0.459700309,0.020226368,0.040374475,0.030852603,2.262208866
on_synapse,0.115319233,2.179025416,0.020095774,0.044147334,0.050233742,0.101256745,0.44662819,0.002847787,0.068265298,0.038869157,3.066688675
on_synapse,0.147813598,2.826601856,0.028574627,0.098407061,0.072059817,0.331345005,0.692036822,0.041963588,0.066313017,0.046515114,4.351630505
on_synapse,0.149929042,3.171142302,0.033570111,0.088672222,0.135359986,0.24331216,0.478306734,0.761842694,0.066794921,0.047495997,5.17642617
on_synapse,0.067314771,1.329047424,0.024417731,0.020050239,0.032678399,0.036309754,0.086573853,0.030654023,0.023878909,0.025150073,1.676075177
on_synapse,0.099173554,1.965323786,0.017746966,0.042671266,0.052500968,0.124507661,0.211643103,0.082246204,0.089890263,0.042468259,2.728172028
on_synapse,0.174434047,3.499941185,0.058892835,0.089410256,0.15154361,0.111498152,1.143641524,0.046076847,0.276671675,0.062372409,5.614482541
on_synapse,0.101746238,2.137577883,0.167649447,0.041965485,0.049512784,0.101867662,0.081381053,0.031278222,0.037867404,0.052419385,2.803265563
on_synapse,0.070756399,1.207455851,0.012855831,0.034771077,0.033560625,0.173362096,0.044244094,0.01809037,0.027202908,0.051897639,1.67419689
on_synapse,0.071625344,1.128480523,0.091184194,0.030422558,0.112416426,0.037472774,0.025286676,0.015540453,0.028775736,0.03253231,1.573736994
on_synapse,0.075737228,1.449650952,0.012121212,0.060462059,0.037913223,0.04142875,0.309951791,0.242064237,0.052795517,0.024040508,2.306165477
on_synapse,0.113845062,2.246666041,0.208142026,0.210489885,0.191736581,0.086731641,0.165737958,0.211449898,0.047270223,0.086726424,3.56879574
on_synapse,0.12396125,2.608039448,0.026075936,0.059135684,0.054051029,0.160991963,0.163109305,0.455934249,0.136502136,0.040068225,3.827869226
on_synapse,0.160030053,3.035514802,0.032780851,0.061719752,0.075292747,0.256018107,0.973449749,0.03278844,0.121824936,0.051182372,4.800601811
on_synapse,0.231441007,4.335602456,0.038578877,0.124560784,0.117303766,0.191687726,0.708704248,0.19625443,0.144895613,0.075749987,6.164778893
on_synapse,0.089161715,1.740289825,0.016259515,0.034310043,0.044380697,0.045680319,0.228029734,0.022645691,0.041153458,0.029225387,2.291136383
on_synapse,0.308475438,5.777434374,0.127702646,0.167455927,0.166008318,0.457438775,0.906926136,0.682320956,0.271913348,0.103838915,8.969514833
on_synapse,0.084739772,1.494206338,0.014466225,0.058518885,0.038544157,0.145637252,0.266214739,0,0.024048904,0.026217471,2.152593744
on_synapse,0.361135775,6.944613301,0.065990483,0.1463584,0.180683621,0.287499336,1.189591254,0.584376826,0.283547344,0.112864179,10.15666052
on_synapse,0.290597561,5.140095546,0.048723524,0.150625337,0.131745707,0.252885732,1.43447814,0.668668276,0.288903308,0.091140557,8.497863686
on_synapse,0.253208266,4.485766758,0.447409861,0.297934264,0.198610827,0.170643323,0.105368106,0.189522953,0.09405285,0.111828275,6.354345483
on_synapse,0.11721137,2.255317639,0.020300109,0.057607062,0.067223892,0.20929126,0.452750647,0.130449119,0.05830829,0.038404708,3.406864096
on_synapse,0.193954477,3.876133375,0.041565638,0.092115037,0.086085308,0.232476436,1.126235827,0.235863756,0.084217693,0.062766802,6.03141435
on_synapse,0.433489668,7.876936153,0.139898231,0.254551526,0.201906366,0.475529146,1.807392103,1.056105761,0.453629078,0.14572851,12.84516654
on_synapse,0.255082758,4.799865674,0.028223634,0.116747869,0.112112864,0.206497735,1.116992616,0.358504276,0.084896675,0.07984617,7.158770272
on_synapse,0.247414035,4.397821187,0.043380841,0.134722507,0.112996987,0.346561027,1.085130038,0.418311591,0.110991584,0.076506993,6.97383679
on_synapse,0.27781762,5.218078607,0.055851528,0.12692477,0.132952364,0.514688584,1.4918304,1.751925718,0.203560777,0.089362824,9.862993193
on_synapse,0.270274116,5.120646738,0.05295631,0.158886005,0.124729641,1.074786179,1.593174419,0.891163703,0.301049564,0.095441644,9.683108318
on_synapse,0.2970786,5.206177098,0.051578899,0.143707928,0.133646761,0.271285355,1.13134159,0.413393894,0.35263795,0.090112242,8.090960317
on_synapse,0.060606061,1.302939867,0.010323622,0.030697818,0.032873501,0.158049155,0.257252275,0.224549211,0.03912924,0.019725492,2.136146242
on_synapse,0.070623591,1.539592013,0.012538989,0.030259393,0.031135927,0.084483073,0.05518559,0.144969606,0.059236239,0.021974061,2.049998482
on_synapse,0.066914449,1.244900166,0.012083646,0.034776768,0.027675326,0.229881459,0.155313465,0.154713931,0.065609134,0.023605704,2.015474049
on_synapse,0.138598798,2.302800213,0.028017781,0.122724142,0.070055409,0.328842662,0.419103744,0.525051653,0.062304345,0.064872903,4.06237165
on_synapse,0.053352837,1.022571697,0.012855831,0.020338623,0.023046012,0.02213343,0.014692378,0.003574437,0.032012461,0.016551693,1.221129401
on_synapse,0.305602987,6.455642071,0.074264432,0.149934734,0.126985482,0.805629549,1.795310354,0.211455274,0.236480128,0.100306218,10.26161123
on_synapse,0.119605142,2.363780555,0.022607745,0.044196662,0.043024156,0.106975085,0.579506561,0.073680076,0.039417465,0.037381706,3.430175155
on_synapse,0.035600369,0.89529916,0.005783416,0.030161874,0.017254627,0.023861075,0.012603306,0.020280377,0.014343283,0.011566833,1.06675432
on_synapse,0.485032519,8.608270913,0.124498175,0.224470475,0.213640917,0.833329539,0.801671865,0.232002595,0.230520836,0.155537342,11.90897518
on_synapse,0.1471894,3.221302763,0.044752322,0.053593078,0.082055529,0.081765248,0.775973721,0.231334523,0.098800031,0.045616761,4.782383375
on_synapse,0.087977825,1.59019003,0.009520449,0.03961478,0.038827418,0.234087684,0.106815715,0.019071253,0.054367871,0.028028216,2.208501241
on_synapse,0.433664215,8.379321009,0.083756422,0.171064514,0.217389902,0.347166253,1.341233522,0.594242576,0.247949062,0.131903179,11.94769066
on_synapse,0.153160076,2.910310847,0.083137916,0.085602456,0.070137893,0.322930659,0.554014981,0.380438495,0.098615759,0.050279277,4.708628357
on_synapse,0.076842808,1.498943226,0.056509877,0.044528683,0.384472069,0.042028095,0.032331201,0.026647011,0.046431634,0.025320827,2.23405543
on_synapse,0.165289256,3.379774454,0.026629936,0.08675599,0.095570658,0.507608011,0.98311439,0.07475772,0.233292732,0.052544605,5.60533775
on_synapse,0.134424637,2.549541243,0.02965227,0.091150043,0.065070312,0.861482974,0.423455062,0.075235829,0.071475461,0.048239723,4.349727554
on_synapse,0.358718667,6.916103181,0.101547025,0.178406909,0.250290281,0.528538579,0.806788774,0.370783341,0.173813644,0.127862016,9.812852416
on_synapse,0.069788797,1.315252449,0.07037505,0.034298659,0.03318307,0.128254749,0.089045982,0.023598115,0.030320106,0.032562666,1.826679644
on_synapse,0.5454166,11.01265093,0.091527598,0.322056022,0.250155575,0.48567569,2.447671683,2.20326101,0.476496748,0.173800363,18.00871222
on_synapse,0.086115981,1.637534087,0.19381487,0.419661491,0.303498136,0.061799121,0.028619529,0.50483485,0.037362259,0.091731711,3.364972034
on_synapse,0.177143334,3.293175937,0.103307682,0.089154126,0.083147402,0.544147334,0.445916718,0.167080269,0.06609673,0.069794489,5.03896402
on_synapse,0.069360016,1.33610523,0.028885777,0.023875115,0.028616367,0.037300124,0.162137908,0.11634565,0.03884639,0.024624532,1.866097109
on_synapse,0.357517701,7.016348686,0.0727637,0.155330541,0.201439641,0.315764709,2.401685905,0.705776776,0.485345567,0.130347426,11.84232065
on_synapse,0.04328408,0.900555138,0.021767259,0.014986295,0.019967234,0.024012508,0.093084773,0.002149595,0.016708059,0.015887178,1.15240212
on_synapse,0.39665627,8.176919458,0.558084603,0.722005935,1.066210565,0.237130888,0.105438305,0.232114534,0.189137809,0.227951946,11.91165031
on_synapse,0.25099037,4.509070798,0.593020741,0.501290137,0.535137248,0.135989876,0.061325122,0.434362407,0.101226389,0.198145998,7.320559084
on_synapse,0.116776328,2.424961486,0.02331732,0.077983061,0.061249232,0.428799642,0.635069705,0.187582056,0.207493796,0.046048388,4.209281015
on_synapse,0.312617156,5.278043394,0.060856499,0.184870873,0.127289044,0.190537987,0.995615433,0.082409368,0.108145694,0.090611221,7.430996668
on_synapse,0.305041398,6.427124362,0.063580964,0.132201049,0.148657879,0.351402834,1.409056758,0.311869635,0.227100077,0.101368683,9.477403638
on_synapse,0.100566142,1.758826052,0.025542806,0.038895719,0.050000379,0.139101382,0.405000417,0.044799991,0.062958663,0.033046468,2.658738019
on_synapse,0.203955407,4.44597743,0.211328158,0.065208812,0.093840357,0.138023739,0.356481798,0.078222116,0.146508283,0.084299038,5.823845138
on_synapse,0.16815981,3.247958549,0.027348997,0.092519864,0.082509923,0.084731614,1.219334593,0.100053882,0.219725429,0.056164576,5.298507236
on_synapse,0.093193391,1.916065235,0.018048631,0.034289173,0.046222936,0.076930082,0.490249983,0.452204236,0.159495025,0.03255318,3.319251873
on_synapse,0.160367765,2.709468843,0.13420076,0.053958063,0.063694799,0.084621573,0.173280514,0.276290326,0.052260016,0.061110732,3.76925339
on_synapse,0.093973165,1.403013987,0.013411728,0.050937626,0.037470877,0.216403327,0.263447776,0,0.032513338,0.02951377,2.140685594
on_synapse,0.181727113,3.945840828,0.062687354,0.104062792,0.08227656,0.131626179,0.733400876,0.290157397,0.125171702,0.069591482,5.726542282
on_synapse,0.338370558,6.436899043,0.052722947,0.143725004,0.16330662,0.428744621,1.052428872,1.614723493,0.286089672,0.105652695,10.62266352
on_synapse,0.153446562,2.977286008,0.200506189,0.211787294,0.484795362,0.078366308,0.049493811,0.363435254,0.075213062,0.084097929,4.678427779
on_synapse,0.236438388,3.977466248,0.037649219,0.107005441,0.116319089,0.261565695,1.695341848,0.234596149,0.123509703,0.089144639,6.87903642
on_synapse,0.360663358,7.539278965,0.059236239,0.201257504,0.167535612,0.272279519,2.677198355,1.897056591,0.37984655,0.10673603,13.66108872
on_synapse,0.442112712,7.817635407,0.148561118,0.222254476,0.202733572,0.482137301,1.475204714,2.248537213,0.216930765,0.142892107,13.39899939
on_synapse,0.053218132,1.082845738,0.012343571,0.027282593,0.025929847,0.113676206,0.018365473,0.007063497,0.018380651,0.018365473,1.377471181
on_synapse,0.105470558,1.509552702,0.093035919,0.080756855,0.038442274,0.053802488,0.035486344,0.056619918,0.034901988,0.047177257,2.055246302
on_synapse,0.265652392,4.804891515,0.04506371,0.086234243,0.125255181,0.150782809,1.082170313,0.180465436,0.182647284,0.076956644,7.000119527
on_synapse,0.242659503,4.161276552,0.102749888,0.100251197,0.114911322,0.335259052,0.743750427,0.576791582,0.126069106,0.078375794,6.582094423
on_synapse,0.078479954,1.562058603,0.064029096,0.050462742,0.037108121,0.082163104,0.326656308,0.072066457,0.067150468,0.030115771,2.370290622
on_synapse,0.142442456,3.014369844,0.031906215,0.091559851,0.088114428,0.193880958,0.763434495,0.317880154,0.211498911,0.04775023,4.902837541
on_synapse,0.054545455,1.230601991,0.005538599,0.026669328,0.023046582,0.132163317,0.375077479,0.140958396,0.083137678,0.013549493,2.085288317
on_synapse,0.207099166,4.335801668,0.034044426,0.068128695,0.087812763,0.109454803,0.795342607,0.097761993,0.074209412,0.061190417,5.87084595
on_synapse,0.142783963,2.276362422,0.037224233,0.081253937,0.063192025,0.071930803,0.052749509,0.124426079,0.051726886,0.044841731,2.946491588
on_synapse,0.135993102,2.591306946,0.044899597,0.078498736,0.058860392,0.585342531,0.671390274,0.254712793,0.060644765,0.050107575,4.531756711
on_synapse,0.050527818,0.969825983,0.011554311,0.018365473,0.027350894,0.027995963,0.42295039,0.000347199,0.029912195,0.015472152,1.574302378
on_synapse,0.148812505,2.996072293,0.058940646,0.225114784,0.068743217,0.911422072,0.504497454,0.077095334,0.079891894,0.050985057,5.121575257
on_synapse,0.117563691,2.035628638,0.056082994,0.117736342,0.273133286,0.071581707,0.030961379,0.101822128,0.051618742,0.047649675,2.903778582
on_synapse,0.346285925,6.511366482,0.062973841,0.211142226,0.162560997,0.366112287,2.378560208,1.163769551,0.225828913,0.105684949,11.53428538
on_synapse,0.462948228,8.978580698,0.091047401,0.277996722,0.26016324,0.525047811,1.791742367,0.296130729,0.218787993,0.150054641,13.05249983
on_synapse,0.17463326,3.743304571,0.057547678,0.073069159,0.086757887,0.099818622,0.18808483,0.685265503,0.371523272,0.058780897,5.538785678
on_synapse,0.126332825,2.646756824,0.060968437,0.04504284,0.062789806,0.071059961,0.655880746,0.254173971,0.214394129,0.047393545,4.184793085
on_synapse,0.056795225,1.076252191,0.010117706,0.023349194,0.024572168,0.024853911,0.213045747,0.004749979,0.019872276,0.020128976,1.473737374
on_synapse,0.184299797,2.952583688,0.057392103,0.067732168,0.106523537,0.441057836,0.691922986,0.059065486,0.195637821,0.055212152,4.811427574
on_synapse,0.243933987,4.918751281,0.042515453,0.142124428,0.108500956,0.501438597,1.528827437,0.367747251,0.172665802,0.077699184,8.104204375
on_synapse,0.06208782,1.188728191,0.01010101,0.024108857,0.0162284,0.084589699,0.141783538,0.04025169,0.021134903,0.020723767,1.609737875
on_synapse,0.084391435,1.491288922,0.020828116,0.041483012,0.038890976,0.239590116,0.276830286,0.021001336,0.026262626,0.023799983,2.264366809
on_synapse,0.16932283,3.552912673,0.026098703,0.096118966,0.073592803,0.307247911,0.817062435,0.345726233,0.069120962,0.052301755,5.509505271
on_synapse,0.156688978,2.884100206,0.03742724,0.073194378,0.067944661,0.234171163,0.694943424,0.815967716,0.155256547,0.049983304,5.169677618
on_synapse,0.144702092,2.781741153,0.024368402,0.065971511,0.074008302,0.363048213,0.764553878,0.228331398,0.076797274,0.04127678,4.564799004
on_synapse,0.278439921,4.916332749,0.053081529,0.096316281,0.122779258,0.158838574,1.174153253,0.232201808,0.113695179,0.089078235,7.234916786
on_synapse,0.163359743,3.268031555,0.040182061,0.075159939,0.072211598,0.20243001,1.466295183,0.440555062,0.137593061,0.053756953,5.919575166
on_synapse,0.242754366,4.507541607,0.18074623,0.124983873,0.102450121,0.20038097,0.561173341,0.152387891,0.103947059,0.089396975,6.265762433
on_synapse,0.078457376,1.474940995,0.0087236,0.035677967,0.041293855,0.092206816,0.187086872,0.177668875,0.028840243,0.02967314,2.154569739
on_synapse,0.209900312,3.502012202,0.04394322,0.083383769,0.114424201,0.21815434,1.316816582,0.369982539,0.0765715,0.061960862,5.997149526
on_synapse,0.231966548,4.128156091,0.026370011,0.08888092,0.114347836,0.476331687,1.446872937,0.466213601,0.349315848,0.052730536,7.381186015
on_synapse,0.15699001,2.808160809,0.050779837,0.064404374,0.072124482,0.189075674,0.696075771,0.036010936,0.046428472,0.045313674,4.16536404
on_synapse,0.195643513,2.913856825,0.10226419,0.078831136,0.185388824,0.233679773,0.221673914,0.60486723,0.207702495,0.06467758,4.808585479
on_synapse,0.266155165,4.600659108,0.050698571,0.108202612,0.116057267,0.205308153,1.326402644,0.20762281,0.137608239,0.083547724,7.102262292
on_synapse,0.095519432,1.690040905,0.015612549,0.043680608,0.041599314,0.179759655,0.163557058,0.025294265,0.074194234,0.033177379,2.362435398
on_synapse,0.127213153,2.583373176,0.02020202,0.096037384,0.056439679,0.432383565,0.292665574,0.180010093,0.056153192,0.038643383,3.88312122
on_synapse,0.190306521,3.339801091,0.104588333,0.075658918,0.08453999,0.099095766,0.726984344,0.345494767,0.105385182,0.080787211,5.152642124
on_synapse,0.112900227,2.008998702,0.026278943,0.055910343,0.055500535,0.190733405,1.067959839,0.475176255,0.084071367,0.037188185,4.114717802
on_synapse,0.198743635,3.653270117,0.12840653,0.089613263,0.101063224,0.109968961,0.449115498,0.732843081,0.228367446,0.076577192,5.767968946
on_synapse,0.25,4.551311386,0.085205929,0.10695801,0.118349156,0.308575993,1.193861986,0.29926614,0.253802108,0.607625845,7.774956553
on_synapse,0.028051825,0.51006227,0.004861111,0.020415806,0.010086662,0.095549242,0.137445478,0.012732438,0.006080693,0.009524219,0.834809745
on_synapse,0.136414862,2.355453483,0.022218807,0.053574817,0.074697008,0.08114769,0.377871502,0.244837557,0.146047249,0.043456731,3.535719706
on_synapse,0.146062427,2.73429828,0.022956841,0.072858563,0.072325433,0.352930128,0.581923669,0.383339405,0.086503654,0.046372819,4.499571219
on_synapse,0.115626589,2.042971033,0.018638678,0.078954458,0.060107081,0.14424675,0.255008765,0.149244132,0.075019542,0.034114625,2.973931653
on_synapse,0.142638506,2.597959624,0.030897821,0.053444222,0.058532988,0.082853327,0.067206152,0.036139633,0.045454545,0.043878871,3.159005691
on_synapse,0.181818182,3.62792842,0.033830036,0.07801152,0.088258619,0.242847331,0.604772367,0.469167634,0.178072991,0.055411364,5.560118465
on_synapse,0.069896941,1.260292633,0.026785511,0.023998437,0.042037581,0.04328408,0.084410977,0.051533365,0.103026888,0.022621026,1.727887439
on_synapse,0.119417314,1.881810213,0.027035949,0.079944828,0.08422884,0.298469291,0.184880359,0.204186872,0.166827934,0.038379664,3.085181264
on_synapse,0.154704445,2.632569117,0.025597826,0.062216834,0.059255212,0.163143456,1.53677648,0.159756847,0.117353095,0.04044578,4.951819093
on_synapse,0.116415849,2.58708801,0.019340664,0.066994134,0.070141687,0.667545098,0.289485767,0.130994392,0.232522445,0.033699125,4.21422717
on_synapse,0.069891249,1.351182752,0.010691058,0.039855732,0.032236338,0.317242675,0.210144268,0.154216849,0.065096874,0.02110891,2.271666705
on_synapse,0.058769513,1.03672146,0.010683469,0.024188163,0.024222313,0.033074927,0.080107992,0.006095895,0.018122624,0.020040753,1.312027108
on_synapse,0.07964876,1.283853775,0.021759955,0.111596074,0.038183227,0.055475207,0.193083208,0.035894065,0.036889557,0.025455485,1.881839313
on_synapse,0.142510757,2.551943173,0.027552004,0.065889929,0.079404109,0.207526049,0.502075602,0.223618605,0.080394478,0.037440521,3.918355228
on_synapse,0.188033604,3.588780366,0.029071709,0.086708558,0.097025856,0.398094392,1.97378177,0.777202908,0.341091228,0.056234774,7.536025165
on_synapse,0.096881664,1.813419697,0.015198947,0.092849987,0.041942718,0.150650001,0.657884252,0.311406704,0.043750806,0.029731955,3.253716732
on_synapse,0.137999074,2.751906746,0.030454811,0.100497841,0.053024611,0.439615919,0.158777861,0.023886498,0.05015216,0.044760148,3.79107567
on_synapse,0.119988389,2.237286463,0.019304616,0.053870789,0.044670977,0.069088708,0.201020346,0.101535642,0.090260228,0.037740288,2.974766447
on_synapse,0.101010101,1.882629829,0.012294242,0.042111574,0.038134918,0.194068787,0.270313959,0.155569595,0.106292072,0.067314771,2.869739848
on_synapse,0.50787173,9.893057168,0.082026121,0.254841806,0.295955422,0.62479225,2.786123823,1.21450417,0.464238554,0.163022031,16.28643308
on_synapse,0.074538776,1.340909091,0.011111111,0.037133734,0.030881125,0.22554679,0.208988647,0.02672385,0.024398948,0.021800651,2.002032724
on_synapse,0.065926166,1.19201728,0.042188034,0.099050611,0.028006967,0.237162762,0.013938597,0.031515948,0.024433099,0.026565808,1.760805273
on_synapse,0.126957023,2.645992229,0.031179564,0.069158907,0.053557741,0.463454986,0.306103864,0.299292702,0.097600726,0.050821893,4.144119634
on_synapse,0.172466589,3.320579954,0.076947158,0.0696484,0.079123314,0.175397855,0.40018707,0.442827979,0.143806586,0.054944638,4.935929543
on_synapse,0.099392118,1.950310771,0.007827334,0.039322792,0.060952121,0.168721399,0.329396899,0.159695376,0.161228741,0.028387747,3.005235298
on_synapse,0.099522649,1.819223414,0.016528926,0.039231534,0.041606903,0.055153337,0,0.034165851,0.034577556,0.034294864,2.174305034
on_synapse,0.07652976,1.565977203,0.011937557,0.026094909,0.029988085,0.046465785,0.033304495,0.073731303,0.057965075,0.022505293,1.944499465
on_synapse,0.080754958,1.334917545,0.01361094,0.057887288,0.032674605,0.180055628,0.006279929,0.045758107,0.029953935,0.026294121,1.808187055
on_synapse,0.108688311,1.80117668,0.015992001,0.056014692,0.044824655,0.355311189,0.496770864,0.171772192,0.042885656,0.031811352,3.125247592
on_synapse,0.129952796,2.274402553,0.107711222,0.045739134,0.060503609,0.082600991,0.770456253,0.108500482,0.082280354,0.057813294,3.719960689
on_synapse,0.192162041,3.661936798,0.099712375,0.074829816,0.109082941,0.100372622,0.839345749,0.352842854,0.140829785,0.066948599,5.638063581
on_synapse,0.084667107,1.423929376,0.02410658,0.044130258,0.039738102,0.134413253,0.214845677,0.032815002,0.058864376,0.02728449,2.084794223
